"permit","permit_lag","permit_lag.nn_3","permit_lag.nn_4","permit_lag.nn_5","Slope_Ave","Slope_Max","Dist_Flowline","Developed_Medium_Intensity","Pasture_Hay","Dist_Road","Developed_High_Intensity","Developed_Low_Intensity","Developed_Open_Space","property_value","area"
0,0,542.283560326311,559.592980940927,569.978633309696,9.51672554016113,10.6509895324707,250.573125222278,0.86,0,1582.8724374188,0,0,73.34,180715.98,47789.2449774146
0,0,1630.55122111503,1787.02650765485,2214.86828699045,15.0341005325317,17.5016994476318,15.4949076946078,0,0,6417.74587798195,0,0,6.03,84596.85,64683.601457417
0,0,3760.54003053874,5621.34688579481,6880.92697803539,12.1039763041905,18.0998916625977,197.686324904554,0,12.54,16070.4355423435,0,0,7.29,154044.78,332536.436192642
0,0,4196.44939104024,4342.18299219734,4661.7152212605,11.6795043945312,11.6795043945312,408.462967991891,0,0,4624.82468580911,0,0,100.01,31887.69,16556.7022621855
0,0,5738.60247273417,7124.62956605201,8326.38675170379,16.796031518416,23.1637382507324,226.768194623019,0,0,3301.79055695487,0,0,4.77,61297.49,212305.950945929
0,0,8413.34734224505,9303.70055863427,10491.0823336327,11.723832161803,20.0338573455811,464.303066682125,0,15.68,9096.59536676745,0,6.78,13.43,314098.23,705985.242563002
0,0,8984.1396954901,9489.61270840311,9792.89651615091,18.3510265350342,18.748685836792,158.16053830218,0,0,7039.30342945966,0,0,84.42,18446.88,20097.6526039357
0,0,5201.32002113688,5349.13720301214,5513.76632656586,14.552001953125,14.552001953125,32.5464199980427,0,0,5624.14338613977,0,0,36.65,15582.92,14860.9172014548
0,0,1882.81662750791,2725.48048857157,3279.22249553166,2.8534209728241,10.460521697998,272.927203957703,5.8,89.66,295.337460744049,0,2.97,1.51,10490335.79,316670.883476093
0,0,3646.55049140269,3906.76522459275,4062.89406450679,9.57125663757324,9.57125663757324,250.892274322279,0,0,371.822388498827,0,0,42.72,413177.74,11363.3683758527
0,0,2486.08407544029,2969.96728778766,3330.21695675719,10.9106423060099,14.5213766098022,53.377705538421,0,0,2086.39087954883,0,0,51.15,52200,27488.7437032037
0,0,5056.78287513006,5121.7251828313,5199.97331924452,9.37277154922485,16.5661220550537,433.376911002559,0,0,669.055340505309,0,0,3.06,32312.06,36902.0589499027
0,0,3112.59125337515,3395.51176405718,3678.098170871,10.7902402877808,10.7902402877808,295.934980184797,0,8.9,196.119618328815,0,52.03,33.31,161651.54,17122.5820195358
0,0,4280.97491679293,4600.03049209865,4791.46383728207,1.03867483139038,1.03867483139038,128.286111820836,11.84,0,502.487012634218,0,0,78.24,1427.5,13932.3608422205
0,0,5677.42540735213,6523.40430464583,7100.04265516926,12.84491282243,17.5964450836182,309.591849919762,0,0,1778.22002008487,0,0,0,37363.61,113936.711859664
0,0,4425.93319039072,5237.07904397942,5772.24865609098,3.02574729919434,3.02574729919434,1.89132912411245,100,0,142.08210533386,0,0,0,49699.95,8221.06163189653
0,0,4167.76373171747,4896.57941651301,5356.82421993067,13.913378238678,14.7642879486084,204.370699588068,0,0,15757.38654548,0,0,1.05,7500,64719.1327397525
0,0,3976.4134313234,4658.16807051331,5103.92515914134,13.7539105415344,15.7196626663208,421.565696658281,0,0,952.565030799539,0,0,85,13533.52,16647.9441866316
0,0,16389.9621515303,17117.3349502172,17553.7586294293,18.5162820613131,28.4631252288818,332.671413694528,0,0,10622.6551822654,0,0,2.53,66700,440780.145565053
0,0,3394.87323409356,3747.05416299307,4000.33492630892,5.91255292892456,7.04032421112061,281.960589950845,0,0,391.857827471628,0,0,36.63,452399.09,42867.6042055804
0,0,4781.03804542609,4999.51247750972,5130.59713675989,7.40881708690098,12.4219617843628,38.9979380413587,0,75.89,4224.86972508658,0,0,0,24275.05,121340.665755779
0,0,4203.82200159159,4364.12933183403,4469.05295381502,5.33890146017075,11.418514251709,62.7249846869056,0,0,7353.37032997376,0,0,0,5955.56,35504.2086938322
0,0,11522.4840676612,11747.2839248901,11882.1638392275,11.9128131866455,12.5878820419312,199.615307932197,0,0,6043.22918993498,0,0,100,21536.58,14795.0668372188
0,0,12098.9912640307,12403.0265523703,12585.4477253741,13.6895685195923,13.6895685195923,326.411025584229,0,0,7239.16658965569,0,0,5.85,27975.77,14640.6975617222
0,0,3592.44067572752,3835.80124585385,4302.6981910543,8.96419239044189,8.96419239044189,750.95284108395,0,0,3698.03568833253,0,24.65,75.35,0,19115.9463667934
0,0,1922.78104664923,2663.30876452989,3107.62539525829,1.32449913024902,1.67451930046082,62.7304508917572,61.42,0,301.657359120063,35.56,3.01,0,252785.39,16217.1302692136
0,0,6459.53039973417,6846.90066895902,7079.32283049393,7.48931765556335,7.7604022026062,3.35969964480015,0,0,6067.19958283205,0,0,10.05,20017.5,15282.7319009788
0,0,3468.73943084601,4323.66455931304,5190.4166127164,17.2830959320068,22.7127246856689,72.5182343378159,0,0,4713.93421975461,0,24.03,38.6,21715.72,40941.1644467944
0,0,2696.19981162305,2998.34234210094,3254.36681151407,8.89987468719482,8.89987468719482,5.77147156348651,0,0,6228.98310836079,0,0,100,114394.2,0.403875159681775
0,0,3325.73238507512,3750.04953382222,4049.76381303668,6.16262540817261,6.98754549026489,345.091596213129,37.52,0,2855.44487782897,0,1.48,12.67,0,38734.281752158
0,0,3855.50108218812,4134.60232014949,4319.63234332473,5.01216411590576,5.01216411590576,224.476024526223,0,39.09,2470.05935383591,0,0,60.91,227.88,12970.2718688324
0,0,4158.6510167309,4482.73785734442,5051.12811859389,4.07967686653137,5.59544801712036,60.6252387698347,0,0.03,3704.73764583392,0,2.27,65.92,8128.09,23254.9327315185
0,0,3993.25202060571,4561.69122807062,4902.75475254957,9.7647940715154,12.619969367981,186.698513445883,0,20.96,569.231231110511,0,0.78,59.21,15099.11,125059.444808751
0,0,2733.47508546199,2950.38968758099,3093.65149257771,4.20067095756531,5.59544801712036,368.450052662175,0,0,1547.15419137192,0,0,100,12797.36,4129.97941633873
0,0,9145.66436578208,11071.8902829213,12820.6395365106,13.3803968429565,15.9409866333008,213.796024915665,38.26,23.42,15003.1739655018,0,31.52,6.8,479847.92,38419.4522762597
0,0,13169.6211071752,13464.4810042844,13641.3969425499,9.41849279403687,9.7858715057373,324.866147324907,0,0,7968.16842652163,0,0,100,22119.06,17933.6396338549
0,0,6436.4647627062,6989.4156259067,7711.1433083179,11.861073031145,19.0441761016846,190.734557196672,0,0,2631.95748232939,0,0,1.67,64497.18,133951.553412307
0,0,4461.02935137864,7527.81486196541,9387.42012114703,9.39972292749505,16.7050018310547,20.3461164255102,0,0,14938.1876879917,0,0,0,29851.75,177571.085027695
0,0,4557.12548306116,5121.2259902234,5554.50580154554,14.5683295726776,16.811092376709,457.655774176266,0,0,8575.02580588,0,0,48.98,15691.9,37159.3721115887
0,0,8825.60524294985,9152.56489568885,9695.01059562657,18.9881949424744,34.4430503845215,549.169192518208,0,0,387.215579330526,0,0,9.54,150131.94,945454.794184014
0,0,4573.99321754684,4684.21399811427,4850.89204642187,13.2379614512126,15.8890657424927,107.566064254327,0,0,6098.53166726903,0,0,3.36,73345.65,23203.68425823
0,0,4910.20572204692,5335.28983469787,5670.83701752266,11.6893985748291,16.842472076416,395.49874380947,0,0,5958.30201181108,0,0,34.36,40864.31,40888.7908257097
0,0,3393.72977827562,3516.47525781729,3590.12254554229,14.4635293695662,23.9353466033936,138.607414682609,0,0,2921.0387222682,0,0,0.36,120833.02,399470.720205832
0,0,7117.32831977331,7805.00891505889,8234.82386879267,17.9680099487305,18.4343204498291,25.3026401303567,0,0,4655.48348435061,0,0,74.77,10420.51,18422.1385996789
0,0,4969.95351472461,5689.18534219715,6192.54477923678,15.2209134737651,24.17458152771,167.175481774233,0,0,11019.5870349103,0,0,32.94,59253.04,124702.033921406
0,0,4063.37427195147,4142.72044004574,4417.44992110992,3.83590579032898,4.37413597106934,101.020222378783,0,0,1474.17669979916,0,0,69.05,44259.53,24575.00928225
0,0,5222.91571515886,5377.54173510673,5475.43836064979,8.6533704996109,16.8793087005615,167.171631286176,0,0,2958.21280682023,0,0,0,40743.77,107079.482006149
0,0,5679.47376220154,5796.60189408467,5893.71818603353,8.25911426544189,8.25911426544189,177.463224801337,0,0,482.347009381273,0,0,100,17714.68,6558.13747906405
0,0,4028.78501399753,4296.13039647719,4659.73951967891,5.81446854273478,6.99511051177979,82.4334269420275,0,0,1110.88025934184,0,0,100,47885.43,25539.1334388051
0,0,2577.33647434896,2577.33647434896,2577.33647434896,13.2413288752238,13.5574531555176,263.775925731344,0,0,685.325492086536,0,0,100,62819.89,3919.8422057447
0,0,3681.88909066336,3967.12292850599,4563.27267478168,11.1243155320485,20.0975437164307,409.494342090817,3.68,0.22,382.783271804166,0,2.26,9.9,1345531.63,275791.115911868
0,0,4188.83487903058,4305.22860982549,4375.06484830244,3.61385357379913,3.74008417129517,131.842982974359,17.88,0,81.9453398226968,82.12,0,0,1084674.38,18338.3227467388
0,0,11447.390122226,11668.2644341988,11800.7890213825,12.491060256958,12.491060256958,27.9173551810779,0,0,5802.68052399961,0,0,61.55,18423.27,14375.311166198
0,0,4664.95657931319,5227.16875407976,5798.22869309276,9.8912992477417,9.8912992477417,32.8353771758212,0,0,8530.13161410444,0,0,55.98,0,25292.6644313559
0,0,212.966292853432,219.557460746926,231.959102233064,3.49564437866211,4.95859622955322,238.469102241549,0,0,3274.60898624728,0,0,0,112518.13,12125.9126618644
0,0,2012.62126939413,2269.37681402155,2459.42389303335,4.82290515634749,6.35204315185547,144.311271928565,0,87.29,1773.95073744533,0,0,0.87,79221.95,89623.1325803488
0,0,1602.81141268069,1971.94426599424,2453.68325595486,11.2893767356873,17.4772319793701,542.975927009517,0,0,1088.83720144529,0,0,0,32860.74,75891.0696254373
0,0,3388.9452635029,3388.9452635029,3388.9452635029,11.1543643841377,15.8890657424927,219.239835208643,0.74,0,1249.63544771812,0,0,18.91,157666.91,132145.512595594
0,0,6861.17979747204,7362.35594103215,7729.76136546116,11.7982299195396,21.273853302002,147.047766305807,0,12.68,762.613106897392,0,0,17.68,50132.55,175830.45714001
0,0,2217.97957470757,2627.6519170469,3062.86949944302,2.46553671360016,2.97196960449219,125.17284429365,0,0,256.788154290343,0,26.81,73.19,20262.9,5015.91244198661
0,0,2540.85261059941,2659.86280190629,2741.07039917783,18.2303449511528,30.2853107452393,453.07453440724,0,0,1544.95057241012,0,0,35.14,13190,7093.93978906423
0,0,2964.06124359598,3114.61848762972,3218.99560600168,12.9061852931976,19.683292388916,309.915729806121,0,0,1792.86044603676,0,0,0.52,282111.6,252743.228078631
0,0,9252.68259725227,9651.97711696496,10303.0603121619,11.4403029441833,15.8030986785889,67.1196970955979,0,0,160.938387333507,0,15.37,10.94,35415.74,53777.069993645
0,0,4288.09534462445,4371.42746515718,4654.20714290358,14.512843132019,15.8890657424927,28.7047543471749,0,0,4849.8290116325,0,0,71.06,16186.9,16586.0388982352
0,0,5444.21589832923,6158.70957229419,6587.40577667317,6.94629378318787,10.1802282333374,103.23890702812,0,46.32,7895.84608532727,0,0,20.15,35472.57,131767.128045171
0,0,2896.81511988879,3563.35334399339,4234.4166170981,13.3860184805734,18.6363048553467,140.323052570248,0,0,9447.00304778104,0,0,0,39200,403959.278492436
0,0,8680.68979880753,8793.19274794678,8860.69451743034,12.8073539733887,14.0242233276367,190.214421701406,0,0,3441.07789990224,0,3.91,96.08,21050.72,23657.9771918803
0,0,2799.10987799893,3211.17188847419,3462.34826608934,15.1711187362671,17.0404930114746,556.291014642715,0,0,1444.53604851169,0,0,61.87,209839.97,46696.2803389467
0,0,574.104933880804,574.104933880804,574.104933880804,3.34618306159973,3.34618306159973,26.9245932916172,23.54,0,123.173754273878,0,0,76.45,155518.96,7665.43897124287
0,0,16253.6083920182,16843.5210404419,17197.4686294961,17.8239002227783,17.8239002227783,97.724482971025,0,0,12854.2665761574,0,0,64.01,9413.6,14184.4668390825
0,0,3680.87871528118,4485.99584065438,5186.80485838854,16.3177484429401,21.8367729187012,7.26399160281145,0,16.77,16551.761441736,0,0.79,10.54,109608.79,213604.28393364
0,0,8549.58955385036,9951.26458788544,10809.7357231373,11.1767740249634,23.0573387145996,57.6252248437997,0,0,17078.3901884513,0,0,7.04,56582.92,404811.936684642
0,0,2424.23225133847,2891.68995764898,3372.10796890329,8.0638701915741,11.011830329895,378.057704982944,0,100,1935.04801742957,0,0,0,20502.57,1669.39487748593
0,0,4455.35861924586,4685.16699553496,5369.70093101345,18.4957038334438,27.3065567016602,52.3679791162133,0,0,959.597581627383,0,0,2.9,26142.31,53947.9746535828
0,0,1307.82945252529,1722.75677357809,2175.31862900393,8.36065912246704,8.66170310974121,271.97805503952,0,0,4280.64780821419,0,0,79.47,31541.3,26913.2869199738
0,0,1292.28582832408,1292.28582832408,1292.28582832408,2.54844856262207,2.70681357383728,79.657455987818,100,0,1073.65705878154,0,0,0,566930.05,8306.35055403411
0,0,11878.0263220509,12128.9942354947,12279.5749835611,7.86147022247314,7.86147022247314,270.687716918243,0,0,6681.29012618226,0,0,70.09,20900,12007.4640042111
0,0,3432.21994352944,3618.18369703929,3982.89038496831,17.6210384368896,17.8901042938232,429.589632527514,0,0,2609.97303768799,0,0,87.79,13127.22,17624.5910754474
0,0,5122.33896057732,5194.21100998459,5309.67293215622,10.4890361387621,21.9175548553467,315.049929522502,0,23.76,5076.43966155656,0,0,14.2,190105.67,804146.488636911
0,0,3883.77120581326,3912.8369066941,3930.2763272226,10.1908583641052,10.6170778274536,93.0878294717992,0,100,270.490463505262,0,0,0,5260.47,19868.4358202666
0,0,1343.33610269891,1578.14340190657,1936.67149184952,5.84103775024414,6.17400074005127,27.7949473503595,0,0,332.680712676379,0,0,28.53,106448.75,25528.9279864493
0,0,2059.9579679968,2286.4257348985,2422.30639503952,11.7361440658569,11.7361440658569,250.109734779853,0,0,539.297329295413,0,100,0,14188.37,1217.98206989095
0,0,4281.95916362675,4479.6757038203,4746.85202521391,11.2443901230307,17.2135238647461,149.122457613562,0,0,2314.52731784181,0,0,15.5,44844.76,148817.943554941
0,0,9485.41728277268,9971.17207740313,10573.0009064151,6.31244853564671,11.9128160476685,49.4376074436485,0,18.6,473.384393747131,0,0,0,39840.04,134179.202308565
0,0,4525.63198158373,4783.53870508496,5193.30438398327,13.514045715332,14.9335336685181,576.233428912304,0,0,4155.68953831144,0,0,0,29095.09,41028.6822995767
0,0,1553.75419974441,1649.04589514878,1801.70268429386,18.3414042999302,29.750114440918,294.711006928617,0,17.77,9216.72125267224,0,0,0,521617.43,2071043.34605864
0,0,4248.20532818028,4728.6899657638,5016.98074831391,7.4099917113781,9.67383766174316,117.28839861478,22.77,0,387.088425196034,0,39.44,16.36,3557163.83,67898.9946393697
0,0,3862.84917064261,4687.70715265315,5552.06421206311,17.0286674499512,18.4850845336914,141.677434213484,0,0,5146.02560796324,0,0,0,26487.48,40540.089335084
0,0,2359.06872029393,2787.37216331385,3239.92592664819,4.89194838205973,5.59544801712036,373.452968656529,0,100,1700.42614277055,0,0,0,20502.57,1660.00330522656
0,0,14716.3972509784,15319.6101364287,15692.5722245536,8.86458301544189,8.86458301544189,510.815854855371,0,0,13617.7464915444,0,0,16.07,4800.12,12763.6447680295
0,0,9440.24675026063,11132.9004966844,12221.405861866,16.886785360483,25.1352939605713,169.093330230102,0,0,17208.3959672487,0,0,0.02,92658.01,613499.816304455
0,0,4205.34585869422,4957.32888208923,5848.31751955068,11.9917699373685,16.7050018310547,183.71912112442,0,0,5783.06875621447,0,0,5.91,91584.91,367640.30983334
0,0,16374.9379980009,16988.9752491646,17425.8866893585,5.18768330471856,12.7474050521851,185.407466072549,4.79,35.76,14053.1894019541,0,5.54,0,295914.76,303513.686495524
0,0,4032.01183685654,5218.05649261066,6019.95968944852,14.212566057841,16.7681827545166,670.873725803071,0,0,9564.54299999387,0,0,0,37486.2,60488.9945313334
0,1,1265.96292752477,1435.1589602454,1536.67657987778,3.02574729919434,3.02574729919434,52.7150982451829,0,24.97,74.5779107071703,0,67,8.03,283108.7,21564.2982209735
0,0,6280.81469253965,6743.30276208423,7069.93437722311,14.4659290313721,17.9191360473633,745.959928345717,0,0,7532.71415584766,0,0,2.41,24471.48,17849.4275869168
0,0,1244.19683234751,1898.37168789141,2355.3124023493,6.74647984902064,8.77569198608398,232.684813862385,0,16.12,637.722007369428,0,0,35.52,32703.38,101101.877800415
0,0,2710.5405041927,2767.22787702119,2850.27475754541,9.20794582366943,10.2762603759766,221.617890389692,0,0,974.996298685571,0,0,11.15,605.36,29156.6904373839
0,0,11169.8699056537,12337.8794804631,13038.6852253488,5.70713491439819,7.57491254806519,363.260901182327,0,0,5454.23573845998,0,0,46.53,18624.1,45998.8746640421
0,0,6487.10488697018,6492.21386497055,6562.88134981437,12.1630458831787,12.3154363632202,86.2598828326845,0,0,4263.96198699076,0,0,94.97,19659.71,17004.9370824471
0,0,1216.42631417696,1266.93440511983,1297.23925968555,3.67328482866287,5.56681156158447,113.064721737234,0,100,1425.51906755816,0,0,0,15572.76,43558.8882291368
0,0,4611.20284151403,5566.69868941346,6166.84977451479,18.5801793813705,26.1367855072021,453.528394169137,0,0,9538.08855766927,0,0,4.93,63421.41,363436.109811442
0,0,1986.45949790033,2411.57978927567,2765.00726522621,11.56529712677,11.56529712677,175.361868536575,0,0,4128.56698446116,0,0,5.97,4920.62,12255.5621597618
0,0,2945.57675852895,3277.61837041845,3476.84333755215,16.1779106639152,34.0422172546387,104.437016471321,0,0,2716.29875722746,0,0,2.66,169518.61,1995819.61974031
0,0,3701.31538940784,3874.34606971185,4046.2100772735,17.3419608336229,22.9407863616943,166.59637211911,0,0,3024.93801420423,0,0,0,37100,492136.438073739
0,0,4460.29046898882,4866.08203116342,5151.22901837865,3.60865259170532,3.60865259170532,413.11766915512,100,0,79.2287714248472,0,0,0,544307.13,17762.8619187772
0,0,1203.12711813948,1640.11902717899,1918.31390598907,8.75546979904175,11.8785734176636,277.335348989892,0,0,8310.7973715638,0,0,0,21409.85,5006.3155718036
0,0,2016.89214512691,2237.11299933688,2470.96161914442,7.16193819046021,7.94797086715698,34.8675043251083,0,17.4,11687.8613944355,0,0,4.4,25310.26,55770.2623795122
0,0,1849.07446825397,2017.32118224619,2240.84050516841,17.9660867344249,20.4386329650879,445.537843635343,0,0,6315.27677833689,0,0,0,109432.91,88733.4267878104
0,0,13906.8417154949,15228.953199282,16023.6002032761,13.4757521152496,18.8082675933838,77.6511805820567,0,0,24940.3956089405,0,12.63,0,184068.07,75301.5469640797
0,0,12209.894126595,12801.1589626089,13185.4139323177,6.72025454044342,9.90700912475586,148.370033645391,0,0,12151.7709307937,0,0,10.97,12410.23,18252.2042852268
0,0,4303.43738596557,4703.81037915623,5239.54039211276,15.9325311183929,16.8680934906006,395.972497660748,1.2,0,826.340821682939,0,25.97,23.88,0,54139.3554314468
0,0,2338.25132508854,3888.60393418766,4903.21650207458,12.6271766424179,19.8780460357666,94.8732944779238,0,0,3919.60460035145,0,33.04,66.36,38706.58,22119.1196054626
0,0,6856.87776248791,7848.02629837088,8772.45605804773,14.3345537185669,20.0452499389648,115.865453616458,0,0,14455.9604103068,0,0,0.36,42808.56,414690.626481246
0,0,4660.22232819166,5268.51543684741,5961.60986376958,12.3640396363205,21.5176258087158,23.5513062258965,0,67.9,3363.00445002475,0,0,5.08,66607.21,656251.462609291
0,0,12478.5301142563,12600.0091255408,12672.8965323115,9.05336888631185,10.4011507034302,295.391603044213,0,0,2489.34309817192,0,0,100,217.94,2636.54952092376
0,0,2199.24227859882,2425.0956644422,2697.49014028989,9.46198272705078,9.46198272705078,58.0677969503794,0,0,944.355139201661,0,0,100,12223.13,7238.47902947478
0,0,5926.19817269656,6404.86102054101,6692.05872924768,17.5605200637471,29.652961730957,154.34829364125,0,0,1245.55390843212,0,0,16.77,36646.17,109547.566695656
0,0,7287.9820482573,8318.52865038634,8936.85661166377,10.5100096519347,20.2083492279053,3.29145001496072,0,13.22,5631.66263232785,0,0,0.09,269086.04,1980725.07517886
0,0,1004.73514836257,1004.73514836257,1004.73514836257,4.45897483825684,4.45897483825684,397.098334025624,60.07,0,376.436948148076,0,39.93,0,595670.21,8152.94020280242
0,0,1419.77446382617,1886.79019912274,2413.19115521043,11.9361749966939,18.0163497924805,137.702070747099,0,0,236.92026116678,0,10.89,19.7,848613.57,260834.590575499
0,0,2636.40251751212,2883.07880513638,3043.37343872801,15.8775210380554,21.867115020752,265.744179021742,0,0,1440.42888686558,0,0,100,83757.44,3533.19669911265
0,0,6284.12771197983,6412.48777059648,6489.50380576646,16.9893929163615,19.5684928894043,228.973728998695,0,51.16,5468.96730629105,0,0,39.48,44780.01,28567.211988518
0,0,3042.52755015648,3555.0650989899,3891.10810505774,15.8439956903458,19.6926250457764,219.90735350836,0,0,4899.39531176383,0,0,36.34,45607.59,64656.819767544
0,0,16178.3198612267,16800.7801801169,17200.0140136345,8.91531372070312,9.67383766174316,208.174304374219,0,0,12271.4246859123,0,0.19,5.35,36717.87,16555.5496555418
0,0,2298.55391743469,3076.26142207308,3699.4378729062,8.16058239340782,14.370548248291,256.654951463125,0,16.34,341.897123470981,0,0,2.98,74708.62,138960.715562874
0,0,6152.42618842874,6253.28657343618,6313.80280444064,11.2053146362305,11.7317981719971,440.591276931681,0,0,4990.07080107435,0,0,94.43,15672.13,13419.854396211
0,0,10431.9732980912,10620.3189585504,10733.3263548259,15.042827129364,17.504415512085,681.300618927947,2.2,0,4789.17212714562,0,0,73.75,83167.78,28929.3398310049
0,0,2952.3867661223,3357.6257100614,3787.93158393174,2.85962475950901,5.90105199813843,221.548211744571,0,89.64,1242.64833835651,0,9.19,1.22,86890.52,232543.401400474
0,0,11758.7852158398,12744.4143820815,13771.8364010299,3.24126803874969,7.94135189056396,155.138774002634,0,64.65,24453.3196460322,0,18.46,16.91,58210.22,201902.727628442
0,0,5102.25970243938,5668.32897124398,6505.38612229858,12.2739123162769,20.136079788208,286.156416401675,0,0.26,4044.84276777657,0,0,0,104682.74,189095.236432969
0,0,5192.34629761159,5408.98965110109,5554.93195226998,9.39529126031058,14.1898708343506,360.313520869175,40.01,0,475.286928368016,0,44.8,14.47,69959.7,59020.423522668
0,0,11446.8522632536,11940.790326232,13237.3674307528,7.33399444818497,10.885139465332,81.286661539707,0,0,10238.5552357278,0,0,0,1930.29,8344.0360403824
