"","GlobalID","permit_lag","permit_lag.nn_3","permit_lag.nn_4","permit_lag.nn_5","Slope_Ave","Slope_Max","Dist_Flowline","Developed_Medium_Intensity","Pasture_Hay","Dist_Road","Developed_High_Intensity","Developed_Low_Intensity","Developed_Open_Space","property_value","area"
"110","{01805569-84E5-4B90-B86A-98ADFDEBEB31}",0,819.78768250427,912.401388350148,967.969611857675,8.36065912246704,8.66170310974121,271.97805503952,0,0,4280.64780821419,0,0,79.47,37775.6,26913.2869199738
"111","{018C1796-9B61-41C4-92F4-5D2D980393E3}",0,1292.28574231921,1292.28574231921,1292.28574231921,2.54844856262207,2.70681357383728,79.657455987818,100,0,1073.65705878154,0,0,0,676873.15,8306.35055403411
"112","{018F571D-630F-4E32-A3C6-D2489190BCD1}",0,6021.05581805055,7599.41280767727,8546.4270014533,7.86147022247314,7.86147022247314,270.687716918243,0,0,6681.29012618226,0,0,70.09,24953.08,12007.4640042111
"113","{018FC92E-19AC-44EB-B333-EDA7FFEB6B07}",0,2915.10935712465,3142.23229334495,3349.00083748666,17.6210384368896,17.8901042938232,429.589632527514,0,0,2609.97303768799,0,0,87.79,15672.94,17624.5910754474
"114","{01907040-FF19-4BAB-9521-A79595E4DA64}",0,2659.14482836617,2838.02501863028,2989.63193880257,10.4890361387621,21.9175548553467,315.049929522502,0,23.76,5076.43966155656,0,0,14.2,221405.74,804146.488636911
"116","{0197DB25-AF88-462C-9C83-D341F2306D4B}",0,3838.01868204361,3893.24699686115,3926.38398575167,10.1908583641052,10.6170778274536,93.0878294717992,0,100,270.490463505262,0,0,0,6280.62,19868.4358202666
"117","{0197F899-A90F-4839-A8FF-FEA21AD9F62C}",0,6559.02236480146,6719.21704449994,6818.90365746179,5.84103775024414,6.17400074005127,27.7949473503595,0,0,332.680712676379,0,0,28.53,127092.04,25528.9279864493
"118","{019B39A3-3848-4232-AC78-9D7137832C64}",0,1763.68386908292,2064.22015512448,2244.54192674942,11.7361440658569,11.7361440658569,250.109734779853,0,0,539.297329295413,0,100,0,16524.43,1217.98206989095
"119","{019E3102-4083-4E1C-8B51-E516BE159DA9}",0,3237.76854229095,3828.56790761055,4273.74158343589,11.2443901230307,17.2135238647461,149.122457613562,0,0,2314.52731784181,0,0,15.5,53378.06,148817.943554941
"120","{019ED2C1-ED39-4DF2-954D-62D25E5691F9}",0,7195.14510861196,7787.22780363512,8142.47742064902,6.31244853564671,11.9128160476685,49.4376074436485,0,18.6,473.384393747131,0,0,0,47566.1,134179.202308565
"121","{01A20469-52BE-4F2F-B725-96779B3B0ABC}",0,2236.78263289871,2410.25515367135,2514.33866613494,13.514045715332,14.9335336685181,576.233428912304,0,0,4155.68953831144,0,0,0,34737.42,41028.6822995767
"122","{01A63B93-D022-42B0-940F-27A49E45EB73}",1,372.349835676349,1272.96511466006,1813.33428205028,10.0333479608808,19.880350112915,11.6497899593967,0,0,4666.10876417834,0,0,67.24,177545.52,673377.26932773
"123","{01A6BB00-3A1F-4828-B6EA-27C9E9EC6830}",0,1753.12261646298,1845.15143145941,1991.83144619497,18.3414042999302,29.750114440918,294.711006928617,0,17.77,9216.72125267224,0,0,0,622773.19,2071043.34605864
"124","{01B6154D-2919-4CC0-8643-3C75D3285EDF}",0,2041.66088571906,2739.83832138612,3215.53303981596,7.4099917113781,9.67383766174316,117.28839861478,22.77,0,387.088425196034,0,39.44,16.36,4016062.55,67898.9946393697
"125","{01C07C11-3C66-455B-8363-39CC77C011A0}",0,5347.24847565517,5440.52786274578,5496.49549500015,17.0286674499512,18.4850845336914,141.677434213484,0,0,5146.02560796324,0,0,0,31624.12,40540.089335084
